id,destination_name,city,state_region,country,category,description,best_time_to_visit,average_budget,safety_score,popularity_score,latitude,longitude,image_url
e5354ce6-b0e5-44af-90ee-49a32babe273,Shillong (3),Shillong,Meghalaya,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Nov-Feb,17360,7.7,6.2,25.5513,91.9291,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
9676ccea-1cde-40b0-b09f-540c8501d2ad,Cherrapunji (3),Cherrapunji,Meghalaya,India,nature,Pristine natural destination with lush landscapes and wildlife.,Nov-Feb,12586,9.2,7.7,25.3315,91.7395,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
f8dfd6a3-7980-4b28-b2a2-4dd0e2ab7b6a,Gangtok (3),Gangtok,Sikkim,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Nov-Feb,11363,6.5,6.0,27.3461,88.656,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
1befa4dc-750d-4065-8264-026f5b7a7785,Leh (3),Leh,Ladakh,India,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Apr-Jun,11029,7.6,9.0,34.1078,77.5648,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
681a080e-93a1-4e27-89fe-99720837b918,Srinagar (3),Srinagar,Jammu and Kashmir,India,nature,Pristine natural destination with lush landscapes and wildlife.,Year-round,14878,5.7,5.3,34.1142,74.8061,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
923d3d29-ba31-469a-ae63-552310b9a570,Amritsar (3),Amritsar,Punjab,India,religious,Sacred pilgrimage site with spiritual significance.,Year-round,6555,7.4,9.2,31.6173,74.918,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
929624b6-d581-4c84-af4c-7135ae145362,Chandigarh (3),Chandigarh,Punjab,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,16940,9.2,9.6,30.695,76.8294,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
a7889d96-472b-489d-ae6f-4c033aa3b043,Port Blair (3),Port Blair,Andaman,India,island,Tropical island paradise with turquoise waters.,Jul-Sep,30898,8.3,8.4,11.6131,92.7004,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
0f5efd32-ce57-43ec-abe7-21408ea0c93d,Havelock Island (3),Havelock Island,Andaman,India,island,Tropical island paradise with turquoise waters.,Apr-Jun,33550,7.0,7.6,12.0077,92.9631,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
47274105-0290-407a-a1fc-a4767a8b1d94,Vaishno Devi (3),Vaishno Devi,Jammu and Kashmir,India,religious,Sacred pilgrimage site with spiritual significance.,Year-round,11147,7.4,8.9,33.0518,74.9783,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
e7a9156a-caf2-462b-85f5-5932bcf64554,Bodh Gaya (3),Bodh Gaya,Bihar,India,religious,Sacred pilgrimage site with spiritual significance.,Apr-Jun,6328,7.0,7.0,24.7024,84.9634,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
e6f6e5a1-c964-464e-9edb-e89b0ef65611,Nalanda (3),Nalanda,Bihar,India,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,6265,6.5,9.5,25.1445,85.436,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
a13efbc5-dafb-49dd-a6bd-7098c561cb3d,Dehradun (3),Dehradun,Uttarakhand,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,16428,6.8,6.8,30.3498,78.0321,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
72262967-ec59-4793-ba3c-40f8b25a93e5,Bali (3),Bali,Bali,Indonesia,beach,Stunning coastal destination with golden sands and azure waters.,Apr-Jun,16432,8.6,7.3,-8.3181,115.116,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
b5e3c68f-ecfa-40f5-a114-6151cfa49e88,Bangkok (3),Bangkok,Bangkok,Thailand,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,15512,8.4,6.7,13.7203,100.5065,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
58750005-0e62-4a5e-9d9f-98b7e1538996,Phuket (3),Phuket,Phuket,Thailand,beach,Stunning coastal destination with golden sands and azure waters.,Nov-Feb,9924,7.6,9.0,7.8378,98.4241,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
ebf44375-3b99-49ca-96fa-b92d5cec1c71,Chiang Mai (3),Chiang Mai,Chiang Mai,Thailand,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,35045,5.5,5.7,18.8014,98.9421,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
e1ccf128-d3c3-426f-9791-12b0efaa8f3d,Singapore (3),Singapore,Singapore,Singapore,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,10299,6.4,7.2,1.3081,103.8336,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
33786c23-a351-45e9-bf48-c89fb899b0db,Kuala Lumpur (3),Kuala Lumpur,KL,Malaysia,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,39909,7.4,7.3,3.0897,101.6921,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
de3ec054-0b4a-413e-aee7-c3d1cd25c837,Ho Chi Minh City (3),Ho Chi Minh City,Vietnam,Vietnam,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,10548,7.6,6.3,10.8708,106.5814,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
1fa51d51-f7a6-4cca-adaf-b1e954fae541,Hanoi (3),Hanoi,Hanoi,Vietnam,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,19208,9.3,5.9,21.0703,105.8566,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
18e3b349-2589-4f11-a9d5-bd3d4aa980cd,Ha Long Bay (3),Ha Long Bay,Quang Ninh,Vietnam,nature,Pristine natural destination with lush landscapes and wildlife.,Nov-Feb,8144,8.0,6.2,20.8955,107.2134,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
58f2607e-95e3-46b2-8344-44bbc6b6c078,Siem Reap (3),Siem Reap,Siem Reap,Cambodia,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,12112,9.3,7.2,13.3414,103.8645,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
9ea7b9f5-6785-43b8-8254-f6eea7a20af4,Manila (3),Manila,Philippines,Philippines,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,32414,8.8,5.4,14.6487,120.9992,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
f72e295c-824a-4237-9134-38850f15d571,Palawan (3),Palawan,Palawan,Philippines,island,Tropical island paradise with turquoise waters.,Oct-Mar,21127,7.1,6.8,9.8325,118.7521,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
5696149e-3345-41e4-a2a7-bffd0e6e2da1,Tokyo (3),Tokyo,Tokyo,Japan,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,12709,7.5,7.1,35.7046,139.6569,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
df2a00db-9614-4e8a-8aa8-d3570b06f6ea,Kyoto (3),Kyoto,Kyoto,Japan,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,20660,7.6,5.2,34.9827,135.8049,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
6817c493-e7b2-4f6c-8a6b-d992c3c1946a,Osaka (3),Osaka,Osaka,Japan,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,25581,6.6,9.4,34.7121,135.4803,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
870a6901-5a0f-4be9-b235-d6c300fa1991,Seoul (3),Seoul,Seoul,South Korea,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,28465,8.1,5.9,37.6015,126.9296,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
62886e23-8b6e-46eb-97c0-e36b544f444a,Jeju Island (3),Jeju Island,Jeju,South Korea,island,Tropical island paradise with turquoise waters.,Nov-Feb,53471,6.1,8.9,33.5317,126.5741,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
c35d56f2-bdcf-4cf5-8323-fd60490b8900,Beijing (3),Beijing,Beijing,China,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,8661,7.8,7.7,39.9391,116.4251,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
27b75b69-4072-4a8a-95bd-f41d37faeeb0,Shanghai (3),Shanghai,Shanghai,China,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,20870,7.0,8.6,31.2594,121.4926,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
887d6a84-6a6d-43e7-ae64-1090850af9f6,Hong Kong (3),Hong Kong,Hong Kong,China,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,26409,8.5,6.7,22.2791,114.1426,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
91483af0-cad1-431f-8fe5-0ee3044174df,Colombo (3),Colombo,Sri Lanka,Sri Lanka,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,21160,7.9,7.9,6.9367,79.9081,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
0857ca39-1dc1-4e75-946d-743fa41cc40a,Sigiriya (3),Sigiriya,Sri Lanka,Sri Lanka,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,6485,8.0,8.8,7.9521,80.7331,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
c0b8650c-b4b0-415a-8b11-986e75f7623e,Kathmandu (3),Kathmandu,Bagmati,Nepal,heritage,Historic destination with ancient monuments and architectural marvels.,Year-round,21419,7.0,5.9,27.7258,85.312,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
6f2860de-c7b0-43be-adf9-72ed548929c5,Pokhara (3),Pokhara,Gandaki,Nepal,nature,Pristine natural destination with lush landscapes and wildlife.,Year-round,9839,8.7,8.4,28.1678,83.951,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
a0932ed2-a2ac-4405-997c-b0f72bbb9936,Dubai (3),Dubai,Dubai,UAE,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,34237,7.1,6.7,25.164,55.3151,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
d43df1c6-9184-4f5f-8519-fa41a2949f3e,Abu Dhabi (3),Abu Dhabi,Abu Dhabi,UAE,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,21793,8.5,5.5,24.4126,54.3704,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
26c5fc85-e0da-45c2-ad35-073e9b71f607,Istanbul (3),Istanbul,Istanbul,Turkey,heritage,Historic destination with ancient monuments and architectural marvels.,Year-round,15088,7.5,5.5,40.9672,28.9838,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
b5ba442a-c9ff-40bb-9ea7-743ecfe3bd6a,Cappadocia (3),Cappadocia,Nevsehir,Turkey,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Year-round,27596,8.6,9.1,38.5943,34.8203,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
543eb753-e246-4d36-a3aa-7f76146605b3,Marrakech (3),Marrakech,Marrakech,Morocco,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,17875,9.1,9.3,31.6773,-7.9739,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
787322e4-b5ec-457d-8610-4f4c957a17e4,Cairo (3),Cairo,Cairo,Egypt,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,17228,7.0,5.7,30.0245,31.235,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
05a314ea-fc7e-4efa-8e52-22911133b7c2,Petra (3),Petra,Jordan,Jordan,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,8739,7.2,7.0,30.3269,35.4021,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
63f8ed88-efaa-464b-aac9-463a1516fc36,Paris (3),Paris,France,France,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,18080,8.4,7.4,48.8683,2.348,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
a498e632-89e3-46b3-b2cf-cedd6cd15663,Rome (3),Rome,Lazio,Italy,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,10991,5.5,6.9,41.937,12.4844,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
003df670-d278-4a4f-9229-f0a4155a122b,Venice (3),Venice,Veneto,Italy,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,13212,6.8,8.9,45.4768,12.3629,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
d86f2fb9-c346-4e33-b392-4fc0371c1ae2,Barcelona (3),Barcelona,Catalonia,Spain,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,19844,6.8,9.5,41.3552,2.1548,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
42daa2e5-9976-43e3-bb83-b32b65f140b2,Santorini (3),Santorini,Greece,Greece,island,Tropical island paradise with turquoise waters.,Jul-Sep,35915,6.7,8.3,36.3923,25.4691,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
3f8e45c1-f9dd-421c-acb7-077c8fa0b6f0,Athens (3),Athens,Attica,Greece,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,11339,7.0,8.9,37.9731,23.6889,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
2e5b37d5-49f8-4041-b9f3-aceca35f047d,Amsterdam (3),Amsterdam,Netherlands,Netherlands,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,16547,7.9,7.6,52.3858,4.9091,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
fd7714e2-be8d-44a3-b184-5c9029d67638,Berlin (3),Berlin,Germany,Germany,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,33211,6.3,8.8,52.5531,13.3619,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
364cef45-265a-4e40-ab62-284645630c55,Vienna (3),Vienna,Austria,Austria,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,17026,7.5,8.0,48.1824,16.3897,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
e13c6ddd-1e11-43ec-86e8-30a249175246,Prague (3),Prague,Czech Republic,Czech Republic,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,18928,7.0,7.2,50.0853,14.446,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
5a39551a-5d95-4a9b-a162-325e3658af5d,Budapest (3),Budapest,Hungary,Hungary,heritage,Historic destination with ancient monuments and architectural marvels.,Year-round,14300,9.2,9.2,47.4897,18.9939,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
d5ed287c-1a29-4ea2-892c-5e9a1b33cf5a,Interlaken (3),Interlaken,Bern,Switzerland,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Apr-Jun,25593,7.9,9.4,46.6472,7.838,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
79d61ad4-cb6b-4012-ae0a-228cb21c77e5,London (3),London,England,United Kingdom,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,15450,8.1,5.2,51.5558,-0.1101,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
53658b10-eee4-4feb-b54f-ea6ae24c04be,Edinburgh (3),Edinburgh,Scotland,United Kingdom,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,21840,8.5,9.6,55.9463,-3.2372,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
56d1fae4-ab41-4dd0-a24f-31b06912e56a,Lisbon (3),Lisbon,Portugal,Portugal,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,17274,7.5,7.5,38.7304,-9.1318,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
5dee0520-f853-49ab-9727-16502aea9475,Reykjavik (3),Reykjavik,Iceland,Iceland,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Jul-Sep,20259,7.1,8.7,64.1555,-21.9426,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
8aa279ff-651d-4dd9-83c2-5ccd01565ea6,New York (3),New York,New York,USA,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,10804,7.4,6.4,40.7549,-74.0474,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
2ce2277e-3f33-49f9-82ce-fcf184c9bbd3,Los Angeles (3),Los Angeles,California,USA,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,21414,6.7,7.2,34.0229,-118.2454,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
0831e5ca-4177-44d1-8e04-bae64d8007af,Miami (3),Miami,Florida,USA,beach,Stunning coastal destination with golden sands and azure waters.,Jul-Sep,11198,7.3,8.3,25.7436,-80.2118,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
c1173670-81cb-4142-9815-f010989441d2,Cancun (3),Cancun,Mexico,Mexico,beach,Stunning coastal destination with golden sands and azure waters.,Oct-Mar,8740,8.9,8.1,21.1796,-86.8851,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
d76c52ec-b46b-46ce-b62a-0397ce0e057a,Rio de Janeiro (3),Rio de Janeiro,Rio,Brazil,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,26908,6.2,5.8,-22.9008,-43.1271,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
7d64d5fb-cd9f-452a-973e-e4f8e65de284,Buenos Aires (3),Buenos Aires,Argentina,Argentina,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,36140,7.1,5.9,-34.5897,-58.3884,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
cc257c92-b883-4574-8125-c0d7a123e084,Machu Picchu (3),Machu Picchu,Cusco,Peru,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,18081,8.0,5.9,-13.1539,-72.5561,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
c6620197-468e-4204-9132-4afe50cf8b67,Cape Town (3),Cape Town,Western Cape,South Africa,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,16743,6.6,8.4,-33.8953,18.4318,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
e6c02aa3-d400-479a-9bf4-281a33c2241f,Nairobi (3),Nairobi,Nairobi,Kenya,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,16126,7.0,5.9,-1.3307,36.839,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
ce5f2578-ed19-4327-8f11-ee239e382ddc,Zanzibar (3),Zanzibar,Tanzania,Tanzania,island,Tropical island paradise with turquoise waters.,Jul-Sep,49584,9.4,6.5,-6.177,39.1919,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
360fbdbb-e9d8-4cf6-9aa9-c99ae91573ce,Sydney (3),Sydney,New South Wales,Australia,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,21400,6.9,7.2,-33.9015,151.2267,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
8710e503-5825-4c15-8ff5-844b6a061f65,Melbourne (3),Melbourne,Victoria,Australia,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,30135,7.9,8.2,-37.8323,144.937,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
cfbfef79-0201-47d5-a1e6-f8a6448ad332,Queenstown (3),Queenstown,Otago,New Zealand,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Oct-Mar,13998,7.0,5.7,-45.0424,168.6722,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
020bfb53-82c9-4b99-99ae-4f2170bd57d3,Maldives (3),Maldives,South Asia,Maldives,island,Tropical island paradise with turquoise waters.,Year-round,40146,7.2,7.3,3.2065,73.2626,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
1c72f7a5-ab73-4c1e-8ae9-66acb9ac86da,Seychelles (3),Seychelles,Mahe,Seychelles,island,Tropical island paradise with turquoise waters.,Nov-Feb,51366,6.2,6.4,-4.7109,55.5262,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
e3c4b798-6f17-4ed3-86dc-f6d77693489b,Mauritius (3),Mauritius,Port Louis,Mauritius,island,Tropical island paradise with turquoise waters.,Year-round,18513,9.0,9.6,-20.3499,57.5217,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
fb106f83-b1de-4508-8003-8fef0672b0c3,Goa (4),Goa,Goa,India,beach,Stunning coastal destination with golden sands and azure waters.,Jul-Sep,24562,8.1,7.0,15.2985,74.145,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
a6098f84-407c-4809-adeb-d5b3f2c68a96,Manali (4),Manali,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Jul-Sep,13006,6.2,7.7,32.2692,77.1608,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
f5a04c18-ece8-49a7-9789-e599e8defd00,Shimla (4),Shimla,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Oct-Mar,9503,6.4,6.4,31.1329,77.18,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
